"TreeID","species","SPlocation","Score","Date","Year","JulianDay","Girth_cm","DateRange","Start_Year","End_Year","Period"
2259,"quercus.robur","Cheapside field",2,"2012-03-29",2012,89,94,"2007-2015
",2007,2015,1
2260,"quercus.robur","Cheapside field",2,"2013-04-26",2013,116,90,"2007-2015
",2007,2015,1
2261,"quercus.robur","Cheapside field",2,"2012-03-27",2012,87,86,"2007-2015
",2007,2015,1
2262,"quercus.robur","Cheapside field",2,"2012-04-11",2012,102,57,"2007-2015
",2007,2015,1
2263,"quercus.robur","Cheapside field",2,"2012-04-19",2012,110,68,"2007-2015
",2007,2015,1
2264,"quercus.robur","Cheapside field",2,"2012-04-19",2012,110,65,"2007-2015
",2007,2015,1
2265,"quercus.robur","Cheapside field",2,"2012-04-03",2012,94,95,"2007-2015
",2007,2015,1
2266,"quercus.robur","Cheapside field",2,"2010-04-22",2010,112,166,"2007-2015
",2007,2015,1
2267,"quercus.robur","Cheapside field",2,"2010-04-22",2010,112,128,"2007-2015
",2007,2015,1
2268,"quercus.robur","Cheapside field",2,"2012-04-03",2012,94,86,"2007-2015
",2007,2015,1
2270,"quercus.robur","Cheapside field",2,"2012-05-01",2012,122,57,"2007-2015
",2007,2015,1
2271,"quercus.robur","Cheapside field",2,"2010-04-22",2010,112,86,"2007-2015
",2007,2015,1
2272,"quercus.robur","Cheapside field",2,"2010-04-24",2010,114,50,"2007-2015
",2007,2015,1
2273,"quercus.robur","Cheapside field",2,"2013-04-28",2013,118,84,"2007-2015
",2007,2015,1
2274,"quercus.robur","Cheapside field",2,"2010-04-26",2010,116,111,"2007-2015
",2007,2015,1
2275,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,154,"2007-2015
",2007,2015,1
2276,"quercus.robur","Cheapside field",2,"2010-04-18",2010,108,81,"2007-2015
",2007,2015,1
2277,"quercus.robur","Cheapside field",2,"2010-04-22",2010,112,48,"2007-2015
",2007,2015,1
2278,"quercus.robur","Cheapside field",2,"2012-04-03",2012,94,101,"2007-2015
",2007,2015,1
2280,"quercus.robur","Cheapside field",2,"2012-05-07",2012,128,27,"2007-2015
",2007,2015,1
2281,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,67,"2007-2015
",2007,2015,1
2282,"quercus.robur","Cheapside field",2,"2012-03-27",2012,87,87,"2007-2015
",2007,2015,1
2283,"quercus.robur","Cheapside field",2,"2012-04-21",2012,112,78,"2007-2015
",2007,2015,1
2284,"quercus.robur","Cheapside field",2,"2010-04-26",2010,116,36,"2007-2015
",2007,2015,1
2286,"quercus.robur","Cheapside field",2,"2012-04-11",2012,102,35,"2007-2015
",2007,2015,1
2287,"quercus.robur","Cheapside field",2,"2013-04-28",2013,118,136,"2007-2015
",2007,2015,1
2288,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,58,"2007-2015
",2007,2015,1
2289,"quercus.robur","Cheapside field",2,"2010-04-22",2010,112,152,"2007-2015
",2007,2015,1
2290,"quercus.robur","Cheapside field",2,"2010-04-22",2010,112,75,"2007-2015
",2007,2015,1
2292,"quercus.robur","Cheapside field",2,"2010-04-22",2010,112,111,"2007-2015
",2007,2015,1
2293,"quercus.robur","Cheapside field",2,"2010-04-22",2010,112,112,"2007-2015
",2007,2015,1
2294,"quercus.robur","Cheapside field",2,"2010-04-24",2010,114,94,"2007-2015
",2007,2015,1
2296,"quercus.robur","Cheapside field",2,"2010-04-18",2010,108,159,"2007-2015
",2007,2015,1
2297,"quercus.robur","Cheapside field",2,"2010-04-22",2010,112,100,"2007-2015
",2007,2015,1
2298,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,107,"2007-2015
",2007,2015,1
2300,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,90,"2007-2015
",2007,2015,1
2301,"quercus.robur","Cheapside field",2,"2012-04-03",2012,94,71,"2007-2015
",2007,2015,1
2302,"quercus.robur","Cheapside field",2,"2010-04-24",2010,114,95,"2007-2015
",2007,2015,1
2303,"quercus.robur","Cheapside field",2,"2012-03-29",2012,89,266,"2007-2015
",2007,2015,1
2304,"quercus.robur","Cheapside field",2,"2010-04-26",2010,116,119,"2007-2015
",2007,2015,1
2305,"quercus.robur","Cheapside field",2,"2010-05-02",2010,122,62,"2007-2015
",2007,2015,1
2306,"quercus.robur","Cheapside field",2,"2012-04-13",2012,104,120,"2007-2015
",2007,2015,1
2308,"quercus.robur","Cheapside field",2,"2012-04-19",2012,110,46,"2007-2015
",2007,2015,1
2309,"quercus.robur","Cheapside field",2,"2012-04-03",2012,94,73,"2007-2015
",2007,2015,1
2311,"quercus.robur","Cheapside field",2,"2010-04-30",2010,120,65,"2007-2015
",2007,2015,1
2312,"quercus.robur","Cheapside field",2,"2010-04-22",2010,112,20,"2007-2015
",2007,2015,1
2313,"quercus.robur","Cheapside field",2,"2010-04-24",2010,114,21,"2007-2015
",2007,2015,1
2314,"quercus.robur","Cheapside field",2,"2010-04-30",2010,120,47,"2007-2015
",2007,2015,1
2315,"quercus.robur","Cheapside field",2,"2012-04-15",2012,106,67,"2007-2015
",2007,2015,1
2316,"quercus.robur","Cheapside field",2,"2010-04-18",2010,108,91,"2007-2015
",2007,2015,1
2317,"quercus.robur","Cheapside field",2,"2010-04-14",2010,104,48,"2007-2015
",2007,2015,1
2318,"quercus.robur","Cheapside field",2,"2010-04-24",2010,114,117,"2007-2015
",2007,2015,1
2319,"quercus.robur","Cheapside field",2,"2010-05-08",2010,128,60,"2007-2015
",2007,2015,1
2320,"quercus.robur","Cheapside field",2,"2010-04-24",2010,114,84,"2007-2015
",2007,2015,1
2321,"quercus.robur","Cheapside field",2,"2010-04-24",2010,114,18,"2007-2015
",2007,2015,1
2322,"quercus.robur","Cheapside field",2,"2010-04-26",2010,116,20,"2007-2015
",2007,2015,1
2323,"quercus.robur","Cheapside field",2,"2010-04-24",2010,114,108,"2007-2015
",2007,2015,1
2324,"quercus.robur","Cheapside field",2,"2010-04-30",2010,120,79,"2007-2015
",2007,2015,1
2325,"quercus.robur","Cheapside field",2,"2010-04-24",2010,114,172,"2007-2015
",2007,2015,1
2326,"quercus.robur","Cheapside field",2,"2007-04-10",2007,100,147,"2007-2015
",2007,2015,1
2327,"quercus.robur","Cheapside field",2,"2012-04-03",2012,94,120,"2007-2015
",2007,2015,1
2328,"quercus.robur","Cheapside field",2,"2013-04-28",2013,118,190,"2007-2015
",2007,2015,1
2329,"quercus.robur","Nash's copse",2,"2012-05-01",2012,122,146,"2007-2015
",2007,2015,1
2330,"quercus.robur","Nash's copse",2,"2012-04-13",2012,104,106,"2007-2015
",2007,2015,1
2331,"quercus.robur","Cheapside field",2,"2010-04-16",2010,106,74,"2007-2015
",2007,2015,1
2332,"quercus.robur","Cheapside field",2,"2010-04-24",2010,114,42,"2007-2015
",2007,2015,1
2333,"quercus.robur","Cheapside field",2,"2010-04-26",2010,116,30,"2007-2015
",2007,2015,1
2334,"quercus.robur","Cheapside field",2,"2010-04-26",2010,116,55,"2007-2015
",2007,2015,1
2335,"quercus.robur","Cheapside field",2,"2010-04-18",2010,108,14,"2007-2015
",2007,2015,1
2336,"quercus.robur","Cheapside field",2,"2012-04-19",2012,110,20,"2007-2015
",2007,2015,1
2337,"quercus.robur","Cheapside field",2,"2012-04-19",2012,110,20,"2007-2015
",2007,2015,1
2338,"quercus.robur","Cheapside field",2,"2010-05-08",2010,128,19,"2007-2015
",2007,2015,1
2341,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,90,"2007-2015
",2007,2015,1
2344,"quercus.robur","Cheapside field",2,"2012-04-07",2012,98,50,"2007-2015
",2007,2015,1
2345,"quercus.robur","Cheapside field",2,"2012-04-13",2012,104,61,"2007-2015
",2007,2015,1
2346,"quercus.robur","Cheapside field",2,"2012-04-19",2012,110,83,"2007-2015
",2007,2015,1
2347,"quercus.robur","Cheapside field",2,"2012-04-21",2012,112,32,"2007-2015
",2007,2015,1
2348,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,95,"2007-2015
",2007,2015,1
2351,"quercus.robur","Farm wood",2,"2012-04-17",2012,108,182,"2007-2015
",2007,2015,1
2352,"quercus.robur","Farm wood",2,"2012-04-01",2012,92,137,"2007-2015
",2007,2015,1
2353,"quercus.robur","Farm wood",2,"2012-04-01",2012,92,110,"2007-2015
",2007,2015,1
2354,"quercus.robur","Farm wood",2,"2012-04-23",2012,114,43,"2007-2015
",2007,2015,1
2355,"quercus.robur","Farm wood",2,"2010-04-24",2010,114,37,"2007-2015
",2007,2015,1
2357,"quercus.robur","Farm wood",2,"2012-04-13",2012,104,52,"2007-2015
",2007,2015,1
2359,"quercus.robur","The elms",2,"2013-05-05",2013,125,42,"2007-2015
",2007,2015,1
2360,"quercus.robur","The elms",2,"2011-04-08",2011,98,26,"2007-2015
",2007,2015,1
2361,"quercus.robur","The elms",2,"2013-05-01",2013,121,137,"2007-2015
",2007,2015,1
2362,"quercus.robur","The elms",2,"2013-05-03",2013,123,46,"2007-2015
",2007,2015,1
2381,"quercus.robur","Nash's field",2,"2018-04-21",2018,111,38,"2016-2019
",2016,2019,2
2382,"quercus.robur","Nash's field",2,"2018-04-21",2018,111,39,"2016-2019
",2016,2019,2
2384,"quercus.robur","Nash's field",2,"2018-04-17",2018,107,65,"2016-2019
",2016,2019,2
2406,"quercus.robur","Nash's field",2,"2018-04-21",2018,111,120,"2016-2019
",2016,2019,2
2415,"quercus.robur","Nash's field",2,"2018-04-11",2018,101,117,"2016-2019
",2016,2019,2
2421,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,165,"2007-2015
",2007,2015,1
2421,"quercus.robur","Four acres field",2,"2018-04-16",2018,106,170,"2016-2019
",2016,2019,2
2422,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,119,"2007-2015
",2007,2015,1
2423,"quercus.robur","Four acres field",2,"2013-04-30",2013,120,80,"2007-2015
",2007,2015,1
2424,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,99,"2007-2015
",2007,2015,1
2425,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,117,"2007-2015
",2007,2015,1
2425,"quercus.robur","Four acres field",2,"2018-04-21",2018,111,195,"2016-2019
",2016,2019,2
2426,"quercus.robur","Nash's field",2,"2013-04-25",2013,115,87,"2007-2015
",2007,2015,1
2427,"quercus.robur","Weir wood",2,"2018-04-17",2018,107,196,"2016-2019
",2016,2019,2
2429,"quercus.robur","Weir wood",2,"2013-04-29",2013,119,87,"2007-2015
",2007,2015,1
2429,"quercus.robur","Weir wood",2,"2018-04-17",2018,107,90,"2016-2019
",2016,2019,2
2430,"quercus.robur","Weir wood",2,"2011-04-08",2011,98,82,"2007-2015
",2007,2015,1
2433,"quercus.robur","Weir wood",2,"2013-05-01",2013,121,116,"2007-2015
",2007,2015,1
2434,"quercus.robur","Kissing gate",2,"2011-04-06",2011,96,74,"2007-2015
",2007,2015,1
2435,"quercus.robur","Kissing gate",2,"2011-04-08",2011,98,56,"2007-2015
",2007,2015,1
2436,"quercus.robur","Nash's field",2,"2011-04-10",2011,100,38,"2007-2015
",2007,2015,1
2440,"quercus.robur","Nash's field",2,"2018-04-21",2018,111,26,"2016-2019
",2016,2019,2
2450,"quercus.robur","Nash's field",2,"2011-04-06",2011,96,74,"2007-2015
",2007,2015,1
2451,"quercus.robur","Nash's field",2,"2013-04-23",2013,113,112,"2007-2015
",2007,2015,1
2452,"quercus.robur","Nash's field",2,"2011-04-06",2011,96,78,"2007-2015
",2007,2015,1
2465,"quercus.robur","The elms",2,"2013-05-01",2013,121,55,"2007-2015
",2007,2015,1
2466,"quercus.robur","Old orchard",2,"2013-04-30",2013,120,118,"2007-2015
",2007,2015,1
2467,"quercus.robur","Old orchard",2,"2013-04-30",2013,120,82,"2007-2015
",2007,2015,1
2468,"quercus.robur","Old orchard",2,"2013-04-30",2013,120,116,"2007-2015
",2007,2015,1
2471,"quercus.robur","Old orchard",2,"2013-04-24",2013,114,92,"2007-2015
",2007,2015,1
2473,"quercus.robur","Old orchard",2,"2013-04-28",2013,118,148,"2007-2015
",2007,2015,1
2474,"quercus.robur","Old orchard",2,"2013-04-30",2013,120,92,"2007-2015
",2007,2015,1
2475,"quercus.robur","Old orchard",2,"2013-04-28",2013,118,89,"2007-2015
",2007,2015,1
2478,"quercus.robur","Old orchard",2,"2013-04-30",2013,120,129,"2007-2015
",2007,2015,1
2479,"quercus.robur","The elms",2,"2011-04-10",2011,100,13,"2007-2015
",2007,2015,1
2480,"quercus.robur","Nash's field",2,"2011-04-20",2011,110,8,"2007-2015
",2007,2015,1
2481,"quercus.robur","Nash's field",2,"2013-04-29",2013,119,16,"2007-2015
",2007,2015,1
2482,"quercus.robur","Nash's field",2,"2013-05-03",2013,123,20,"2007-2015
",2007,2015,1
2483,"quercus.robur","Nash's field",2,"2013-05-01",2013,121,21,"2007-2015
",2007,2015,1
2484,"quercus.robur","Nash's field",2,"2011-04-12",2011,102,42,"2007-2015
",2007,2015,1
2485,"quercus.robur","Nash's field",2,"2011-04-12",2011,102,111,"2007-2015
",2007,2015,1
2486,"quercus.robur","Nash's field",2,"2011-04-12",2011,102,98,"2007-2015
",2007,2015,1
2488,"quercus.robur","Low church field",2,"2011-04-07",2011,97,259,"2007-2015
",2007,2015,1
2489,"quercus.robur","Low church field",2,"2011-04-07",2011,97,160,"2007-2015
",2007,2015,1
2492,"quercus.robur","Four acres field",2,"2013-04-28",2013,118,151,"2007-2015
",2007,2015,1
2493,"quercus.robur","Four acres field",2,"2011-04-11",2011,101,43,"2007-2015
",2007,2015,1
2494,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,140,"2007-2015
",2007,2015,1
2494,"quercus.robur","Four acres field",2,"2018-04-16",2018,106,129,"2016-2019
",2016,2019,2
2495,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,109,"2007-2015
",2007,2015,1
2496,"quercus.robur","Four acres field",2,"2011-04-11",2011,101,98,"2007-2015
",2007,2015,1
2497,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,198,"2007-2015
",2007,2015,1
2497,"quercus.robur","Four acres field",2,"2018-04-16",2018,106,173,"2016-2019
",2016,2019,2
2498,"quercus.robur","Four acres field",2,"2011-04-09",2011,99,158,"2007-2015
",2007,2015,1
2499,"quercus.robur","Four acres field",2,"2011-04-07",2011,97,124,"2007-2015
",2007,2015,1
2500,"quercus.robur","Four acres field",2,"2011-04-07",2011,97,78,"2007-2015
",2007,2015,1
2504,"quercus.robur","Four acres field",2,"2011-04-07",2011,97,69,"2007-2015
",2007,2015,1
2505,"quercus.robur","Four acres field",2,"2013-04-30",2013,120,161,"2007-2015
",2007,2015,1
2507,"quercus.robur","Four acres field",2,"2011-04-09",2011,99,97,"2007-2015
",2007,2015,1
2508,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,148,"2007-2015
",2007,2015,1
2509,"quercus.robur","Four acres field",2,"2013-04-30",2013,120,67,"2007-2015
",2007,2015,1
2510,"quercus.robur","Four acres field",2,"2013-04-30",2013,120,114,"2007-2015
",2007,2015,1
2512,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,128,"2007-2015
",2007,2015,1
2513,"quercus.robur","Four acres field",2,"2011-04-07",2011,97,51,"2007-2015
",2007,2015,1
2516,"quercus.robur","Four acres field",2,"2013-05-04",2013,124,82,"2007-2015
",2007,2015,1
2519,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,166,"2007-2015
",2007,2015,1
2520,"quercus.robur","Four acres field",2,"2013-04-26",2013,116,95,"2007-2015
",2007,2015,1
2526,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,102,"2007-2015
",2007,2015,1
2528,"quercus.robur","Four acres field",2,"2013-04-30",2013,120,60,"2007-2015
",2007,2015,1
2529,"quercus.robur","Four acres field",2,"2011-04-09",2011,99,73,"2007-2015
",2007,2015,1
2530,"quercus.robur","Four acres field",2,"2013-04-24",2013,114,96,"2007-2015
",2007,2015,1
2537,"quercus.robur","Four acres field",2,"2011-04-09",2011,99,81,"2007-2015
",2007,2015,1
2541,"quercus.robur","Cheapside field",2,"2012-04-03",2012,94,59,"2007-2015
",2007,2015,1
2542,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,45,"2007-2015
",2007,2015,1
2544,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,45,"2007-2015
",2007,2015,1
2545,"quercus.robur","Cheapside field",2,"2012-04-07",2012,98,55,"2007-2015
",2007,2015,1
2546,"quercus.robur","Cheapside field",2,"2012-04-25",2012,116,52,"2007-2015
",2007,2015,1
2547,"quercus.robur","Cheapside field",2,"2012-04-07",2012,98,67,"2007-2015
",2007,2015,1
2549,"quercus.robur","Cheapside field",2,"2012-04-09",2012,100,85,"2007-2015
",2007,2015,1
2550,"quercus.robur","Cheapside field",2,"2012-04-07",2012,98,46,"2007-2015
",2007,2015,1
2551,"quercus.robur","Cheapside field",2,"2012-04-15",2012,106,85,"2007-2015
",2007,2015,1
2552,"quercus.robur","Cheapside field",2,"2012-04-11",2012,102,55,"2007-2015
",2007,2015,1
2554,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,92,"2007-2015
",2007,2015,1
2555,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,61,"2007-2015
",2007,2015,1
2556,"quercus.robur","Cheapside field",2,"2012-05-01",2012,122,44,"2007-2015
",2007,2015,1
2557,"quercus.robur","Cheapside field",2,"2012-04-11",2012,102,64,"2007-2015
",2007,2015,1
2558,"quercus.robur","Cheapside field",2,"2012-04-03",2012,94,111,"2007-2015
",2007,2015,1
2559,"quercus.robur","Cheapside field",2,"2012-04-23",2012,114,37,"2007-2015
",2007,2015,1
2560,"quercus.robur","Cheapside field",2,"2012-04-07",2012,98,68,"2007-2015
",2007,2015,1
2562,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,116,"2007-2015
",2007,2015,1
2563,"quercus.robur","Cheapside field",2,"2012-04-13",2012,104,64,"2007-2015
",2007,2015,1
2565,"quercus.robur","Cheapside field",2,"2012-04-11",2012,102,56,"2007-2015
",2007,2015,1
2566,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,102,"2007-2015
",2007,2015,1
2567,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,49,"2007-2015
",2007,2015,1
2568,"quercus.robur","Cheapside field",2,"2012-04-21",2012,112,29,"2007-2015
",2007,2015,1
2570,"quercus.robur","Cheapside field",2,"2012-03-29",2012,89,44,"2007-2015
",2007,2015,1
2571,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,35,"2007-2015
",2007,2015,1
2572,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,85,"2007-2015
",2007,2015,1
2573,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,62,"2007-2015
",2007,2015,1
2575,"quercus.robur","Cheapside field",2,"2012-04-13",2012,104,88,"2007-2015
",2007,2015,1
2577,"quercus.robur","Cheapside field",2,"2012-04-25",2012,116,88,"2007-2015
",2007,2015,1
2578,"quercus.robur","Cheapside field",2,"2012-05-07",2012,128,52,"2007-2015
",2007,2015,1
2579,"quercus.robur","Cheapside field",2,"2012-04-17",2012,108,130,"2007-2015
",2007,2015,1
2581,"quercus.robur","Cheapside field",2,"2012-05-07",2012,128,49,"2007-2015
",2007,2015,1
2583,"quercus.robur","Cheapside field",2,"2012-04-09",2012,100,49,"2007-2015
",2007,2015,1
2584,"quercus.robur","Cheapside field",2,"2012-04-27",2012,118,53,"2007-2015
",2007,2015,1
2586,"quercus.robur","Cheapside field",2,"2012-04-11",2012,102,67,"2007-2015
",2007,2015,1
2587,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,152,"2007-2015
",2007,2015,1
2588,"quercus.robur","Cheapside field",2,"2012-04-13",2012,104,89,"2007-2015
",2007,2015,1
2589,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,171,"2007-2015
",2007,2015,1
2590,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,120,"2007-2015
",2007,2015,1
2591,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,90,"2007-2015
",2007,2015,1
2592,"quercus.robur","Cheapside field",2,"2012-04-09",2012,100,135,"2007-2015
",2007,2015,1
2593,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,140,"2007-2015
",2007,2015,1
2594,"quercus.robur","Old orchard",2,"2013-04-26",2013,116,110,"2007-2015
",2007,2015,1
2596,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,78,"2007-2015
",2007,2015,1
2597,"quercus.robur","Cheapside field",2,"2012-04-03",2012,94,85,"2007-2015
",2007,2015,1
2598,"quercus.robur","Cheapside field",2,"2012-04-09",2012,100,73,"2007-2015
",2007,2015,1
2600,"quercus.robur","Cheapside field",2,"2012-04-21",2012,112,118,"2007-2015
",2007,2015,1
2601,"quercus.robur","Cheapside field",2,"2012-04-09",2012,100,60,"2007-2015
",2007,2015,1
2602,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,148,"2007-2015
",2007,2015,1
2604,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,85,"2007-2015
",2007,2015,1
2606,"quercus.robur","Cheapside field",2,"2012-03-25",2012,85,167,"2007-2015
",2007,2015,1
2607,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,117,"2007-2015
",2007,2015,1
2609,"quercus.robur","Cheapside field",2,"2012-04-11",2012,102,54,"2007-2015
",2007,2015,1
2610,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,67,"2007-2015
",2007,2015,1
2611,"quercus.robur","Cheapside field",2,"2012-03-23",2012,83,152,"2007-2015
",2007,2015,1
2613,"quercus.robur","Cheapside field",2,"2012-04-03",2012,94,97,"2007-2015
",2007,2015,1
2614,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,122,"2007-2015
",2007,2015,1
2615,"quercus.robur","Cheapside field",2,"2012-04-07",2012,98,120,"2007-2015
",2007,2015,1
2616,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,89,"2007-2015
",2007,2015,1
2617,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,59,"2007-2015
",2007,2015,1
2618,"quercus.robur","Cheapside field",2,"2012-03-27",2012,87,129,"2007-2015
",2007,2015,1
2619,"quercus.robur","Cheapside field",2,"2012-03-27",2012,87,148,"2007-2015
",2007,2015,1
2620,"quercus.robur","Cheapside field",2,"2012-04-27",2012,118,75,"2007-2015
",2007,2015,1
2621,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,157,"2007-2015
",2007,2015,1
2622,"quercus.robur","Cheapside field",2,"2012-04-07",2012,98,80,"2007-2015
",2007,2015,1
2623,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,35,"2007-2015
",2007,2015,1
2624,"quercus.robur","Cheapside field",2,"2012-04-05",2012,96,78,"2007-2015
",2007,2015,1
2626,"quercus.robur","Cheapside field",2,"2012-04-01",2012,92,59,"2007-2015
",2007,2015,1
